id,x,y,householdID,realizationID,SERIALNO,NP,FS,VEH,GRPIP,HHT,HINCP,HH_income,HUPAC,MV,PARTNER,FACRP
1.21E+11,443384.7059,4621853.386,1208053,123,1208053,4,2,2,0,1,97100,97100,3,4,0,0
1.21E+11,447415.7615,4636238.491,1208312,23,1208312,1,2,1,18,4,80500,80000,4,1,0,0
1.21E+11,447372.6957,4631343.201,1208312,28,1208312,1,2,1,18,4,80500,80000,4,1,0,0
1.21E+11,448999.0254,4637442.017,1208312,41,1208312,1,2,1,18,4,80500,80000,4,1,0,0
1.21E+11,443527.4387,4616879.968,1208698,81,1208698,2,2,3,0,1,102200,97700,4,6,0,0
1.21E+11,446313.5862,4640495.142,1208698,154,1208698,2,2,3,0,1,102200,97700,4,6,0,0
1.21E+11,440977.9385,4615110.019,1208933,115,1208933,1,2,1,0,6,115000,115000,4,4,0,0
1.21E+11,446243.6593,4643947.697,1208965,97,1208965,5,2,1,0,1,39300,39300,2,4,0,0
1.21E+11,446727.3019,4640117.276,1209707,4,1209707,1,2,1,0,6,33300,33300,4,6,0,0
1.21E+11,443831.7179,4618417.883,1209707,53,1209707,1,2,1,0,6,33300,33300,4,6,0,0
1.21E+11,450860.8585,4627255.872,1210002,2,1210002,1,2,0,0,0,0,3100,0,3,0,0
1.21E+11,443142.6628,4614936.621,1210341,60,1210341,1,2,1,14,6,51000,51000,4,3,0,0
1.21E+11,447662.995,4635164.559,1210341,130,1210341,1,2,1,14,6,51000,51000,4,3,0,0
1.21E+11,441124.6223,4616962.868,1210341,133,1210341,1,2,1,14,6,51000,51000,4,3,0,0
1.21E+11,443342.8252,4619337.859,1210341,140,1210341,1,2,1,14,6,51000,51000,4,3,0,0
1.21E+11,446185.5297,4640585.978,1210341,204,1210341,1,2,1,14,6,51000,51000,4,3,0,0
1.21E+11,447276.572,4631741.176,1210341,246,1210341,1,2,1,14,6,51000,51000,4,3,0,0
1.21E+11,450629.0795,4626699.918,1210352,4,1210352,1,1,0,0,0,0,0,0,3,0,0
1.21E+11,446874.8721,4632687.38,1210518,111,1210518,5,2,1,29,2,35000,35000,3,2,2,0
1.21E+11,440328.175,4616105.691,1210900,78,1210900,0,0,0,0,0,0,0,0,0,0,0
1.21E+11,448754.0652,4634917.694,1211110,24,1211110,0,0,0,0,0,0,0,0,0,0,0
1.21E+11,442779.1274,4616978.131,1211110,78,1211110,0,0,0,0,0,0,0,0,0,0,0
1.21E+11,445227.3026,4641604.653,1211110,145,1211110,0,0,0,0,0,0,0,0,0,0,0
1.21E+11,432155.922,4650280.79,1211129,129,1211129,5,2,3,8,3,161100,161100,2,3,0,0
1.21E+11,447017.1105,4636953.354,1211129,202,1211129,5,2,3,8,3,161100,161100,2,3,0,0
1.21E+11,445430.4891,4644779.529,1211421,114,1211421,2,2,2,11,5,77400,77400,4,1,0,0
1.21E+11,444672.064,4615886.678,1211421,129,1211421,2,2,2,11,5,77400,77400,4,1,0,0
1.21E+11,438871.543,4647327.782,1211483,30,1211483,2,2,1,0,1,32100,21500,4,7,0,0
1.21E+11,444184.817,4640161.884,1211598,5,1211598,0,0,0,0,0,0,0,0,0,0,0
1.21E+11,442522.3824,4617111.591,1211802,71,1211802,2,2,0,31,7,37130,37100,4,3,4,0
1.21E+11,446373.8104,4640542.49,1211802,94,1211802,2,2,0,31,7,37130,37100,4,3,4,0
1.21E+11,451739.5534,4627498.138,1211802,122,1211802,2,2,0,31,7,37130,37100,4,3,4,0
1.21E+11,443308.7977,4614489.461,1211895,110,1211895,2,2,1,0,3,22000,22000,4,7,0,0
1.21E+11,447234.9496,4632610.1,1212756,22,1212756,3,2,1,0,7,109700,109500,4,1,4,0
1.21E+11,450628.5301,4628567.886,1212793,187,1212793,1,2,1,0,4,72000,72000,4,4,0,0
1.21E+11,446899.935,4630702.01,1212939,91,1212939,2,2,2,0,7,150000,150000,4,4,3,0
1.21E+11,446700.4824,4629593.961,1212972,101,1212972,2,2,1,13,7,157000,157000,4,1,4,0
1.21E+11,445153.6816,4641946.546,1213332,78,1213332,4,2,3,0,1,80600,80600,2,3,0,0
1.21E+11,441719.1027,4616312.445,1213332,80,1213332,4,2,3,0,1,80600,80600,2,3,0,0
1.21E+11,446951.2319,4629386.664,1213332,138,1213332,4,2,3,0,1,80600,80600,2,3,0,0
1.21E+11,443234.2146,4615233.283,1213678,103,1213678,1,2,1,0,4,40500,40000,4,2,0,0
1.21E+11,432384.7737,4650163.094,1214348,76,1214348,2,2,1,0,1,15800,15800,4,7,0,0
1.21E+11,447554.0322,4635142.396,1214348,140,1214348,2,2,1,0,1,15800,15800,4,7,0,0
1.21E+11,442627.9633,4615403.525,1214405,87,1214405,2,2,3,0,1,120000,120000,4,4,0,0
1.22E+11,432596.498,4650007.244,1215232,52,1215232,0,0,0,0,0,0,0,0,0,0,0
1.22E+11,443982.971,4617004.053,1215293,36,1215293,2,2,1,0,5,112000,112000,4,1,2,0
1.22E+11,446793.5499,4641496.906,1215293,46,1215293,2,2,1,0,5,112000,112000,4,1,2,0
1.22E+11,442184.5202,4632654.086,1215567,275,1215567,1,2,0,12,4,140000,140000,4,3,0,0
1.22E+11,447264.1906,4639186.154,1215724,8,1215724,4,2,2,0,1,69700,69200,4,5,0,0
1.22E+11,449574.1257,4621937.633,1215724,29,1215724,4,2,2,0,1,69700,69200,4,5,0,0
1.22E+11,450046.7879,4620972.451,1215724,116,1215724,4,2,2,0,1,69700,69200,4,5,0,0
1.22E+11,447271.9939,4638939.193,1215811,30,1215811,0,0,0,0,0,0,0,0,0,0,0
1.22E+11,447338.4303,4639260.401,1215811,75,1215811,0,0,0,0,0,0,0,0,0,0,0
1.22E+11,451700.5668,4623628.699,1215864,192,1215864,2,2,1,0,7,162000,62000,4,4,4,0
1.22E+11,448599.8343,4623627.572,1216349,55,1216349,1,2,1,26,6,41500,40000,4,2,0,0
1.22E+11,442940.0326,4615016.439,1216594,67,1216594,1,2,1,0,4,82000,80000,4,4,0,0
1.22E+11,445987.6344,4644556.501,1216596,63,1216596,1,2,1,9,4,39900,34100,4,2,0,0
1.22E+11,452109.9645,4624201.754,1216764,122,1216764,3,2,3,14,7,123500,123500,4,3,0,0
1.22E+11,445139.1962,4622616.39,1216764,196,1216764,3,2,3,14,7,123500,123500,4,3,0,0
1.22E+11,451186.5655,4625025.945,1216812,77,1216812,4,2,2,0,1,65490,63990,2,5,0,0
1.22E+11,452910.1606,4624649.373,1217405,15,1217405,2,2,2,0,1,186000,186000,4,3,0,0
1.22E+11,450662.0475,4622435.331,1217405,16,1217405,2,2,2,0,1,186000,186000,4,3,0,0
1.22E+11,450768.464,4627901.943,1217405,24,1217405,2,2,2,0,1,186000,186000,4,3,0,0
1.22E+11,445234.9093,4626754.654,1217405,28,1217405,2,2,2,0,1,186000,186000,4,3,0,0
1.22E+11,446629.6893,4627864.745,1217405,70,1217405,2,2,2,0,1,186000,186000,4,3,0,0
1.22E+11,441421.6855,4627677.669,1217405,125,1217405,2,2,2,0,1,186000,186000,4,3,0,0
1.22E+11,444229.4804,4633950.922,1217405,147,1217405,2,2,2,0,1,186000,186000,4,3,0,0
1.22E+11,440718.6081,4645639.393,1217585,92,1217585,1,2,1,0,6,82000,80000,4,5,0,0
1.22E+11,443042.8596,4629079.123,1217701,7,1217701,1,2,1,0,6,84400,84400,4,1,0,0
1.22E+11,441218.0123,4646160.044,1217701,25,1217701,1,2,1,0,6,84400,84400,4,1,0,0
1.22E+11,440196.3964,4645783.719,1217726,79,1217726,2,2,0,18,5,95000,95000,4,2,2,0
1.22E+11,440155.5859,4642446.113,1217881,41,1217881,2,2,2,18,2,85900,85900,4,3,0,0
1.22E+11,440640.2169,4646278.026,1217881,136,1217881,2,2,2,18,2,85900,85900,4,3,0,0
1.22E+11,441308.1341,4632545.604,1217882,27,1217882,5,2,1,0,1,22100,22100,3,4,0,0
1.22E+11,439709.4129,4628615.097,1218485,17,1218485,3,2,2,14,2,53800,53800,1,2,2,0
1.22E+11,439879.7937,4624841.167,1218485,89,1218485,3,2,2,14,2,53800,53800,1,2,2,0
1.22E+11,438646.5091,4643794.506,1218527,95,1218527,2,2,2,0,1,85200,82700,4,7,0,0
1.22E+11,436902.9219,4643952.704,1218527,204,1218527,2,2,2,0,1,85200,82700,4,7,0,0
1.22E+11,442675.8871,4648326.293,1218527,209,1218527,2,2,2,0,1,85200,82700,4,7,0,0
1.22E+11,440530.8314,4643632.219,1218527,222,1218527,2,2,2,0,1,85200,82700,4,7,0,0
1.22E+11,437566.8989,4643452.649,1218527,225,1218527,2,2,2,0,1,85200,82700,4,7,0,0
1.22E+11,439371.7557,4631786.977,1218576,11,1218576,1,2,1,34,4,23600,18000,4,4,0,0
1.22E+11,436670.8643,4643969.811,1218710,105,1218710,5,2,4,0,1,114600,109600,1,7,0,0
1.22E+11,440775.6633,4631937.425,1218771,113,1218771,0,0,0,0,0,0,0,0,0,0,0
1.22E+11,436766.1123,4643151.312,1218771,119,1218771,0,0,0,0,0,0,0,0,0,0,0
1.22E+11,441065.0466,4645879.96,1218771,126,1218771,0,0,0,0,0,0,0,0,0,0,0
1.22E+11,445084.9345,4648439.978,1218855,81,1218855,5,2,2,0,1,126110,125000,3,6,0,0
1.22E+11,441105.9863,4645747.875,1218855,112,1218855,5,2,2,0,1,126110,125000,3,6,0,0
1.22E+11,447061.9866,4640730.608,1218927,33,1218927,2,2,1,0,1,321300,256300,4,5,0,0
1.22E+11,442412.3882,4630218.029,1219035,26,1219035,1,2,1,0,6,60600,59000,4,3,0,0
1.22E+11,444161.9454,4638043.303,1219101,135,1219101,0,0,0,0,0,0,0,0,0,0,0
1.22E+11,437997.3154,4640735.063,1219233,63,1219233,3,2,1,62,3,17000,17000,3,3,0,0
1.22E+11,440223.3267,4639558.942,1219309,7,1219309,5,2,1,62,3,25800,25800,3,3,0,0
1.22E+11,441494.3005,4627257.099,1219309,47,1219309,5,2,1,62,3,25800,25800,3,3,0,0
1.22E+11,435953.0614,4625994.639,1219309,51,1219309,5,2,1,62,3,25800,25800,3,3,0,0
1.22E+11,441036.7909,4642234.05,1219309,77,1219309,5,2,1,62,3,25800,25800,3,3,0,0
1.22E+11,441419.3906,4645198.31,1219988,29,1219988,3,2,0,16,5,85000,85000,4,1,0,0
1.22E+11,439044.0217,4643676.233,1220027,82,1220027,3,2,2,0,1,352000,350000,1,3,0,0
1.22E+11,441125.2099,4626213.738,1220027,212,1220027,3,2,2,0,1,352000,350000,1,3,0,0
1.22E+11,456273.7647,4616297.71,1220045,20,1220045,1,2,0,0,0,0,5090,0,3,0,0
1.22E+11,456005.2036,4616523.12,1220285,23,1220285,0,0,0,0,0,0,0,0,0,0,0
1.22E+11,439118.9194,4642275.941,1220285,146,1220285,0,0,0,0,0,0,0,0,0,0,0
1.22E+11,443975.5333,4630724.984,1220285,172,1220285,0,0,0,0,0,0,0,0,0,0,0
1.22E+11,441637.7886,4640320.997,1220862,41,1220862,2,2,1,0,1,118000,117000,4,3,0,0
1.22E+11,440047.141,4640161.066,1220862,121,1220862,2,2,1,0,1,118000,117000,4,3,0,0
1.22E+11,438809.727,4625314.765,1221142,58,1221142,2,1,0,0,3,13600,13600,2,6,0,0
1.22E+11,440443.425,4624561.057,1221154,13,1221154,4,2,1,56,3,18700,18700,2,3,0,0
1.22E+11,439988.7378,4642336.592,1221420,16,1221420,1,2,1,0,6,11000,0,4,1,0,0
1.22E+11,442010.4872,4640435.015,1221538,33,1221538,2,2,1,22,7,52100,52100,4,1,0,0
1.22E+11,438846.9981,4640955.33,1221538,62,1221538,2,2,1,22,7,52100,52100,4,1,0,0
1.22E+11,438253.0523,4640543.756,1221538,68,1221538,2,2,1,22,7,52100,52100,4,1,0,0
1.22E+11,439439.4956,4640519.309,1221605,125,1221605,2,2,2,0,1,46800,46800,4,3,0,0
1.22E+11,437350.2146,4643081.421,1222126,50,1222126,2,2,1,0,1,296000,290000,4,3,0,0
1.22E+11,440157.5657,4624434.025,1222409,2,1222409,2,2,2,36,5,37100,36600,4,1,0,0
1.22E+11,439943.0503,4645633.931,1222409,28,1222409,2,2,2,36,5,37100,36600,4,1,0,0
1.22E+11,429203.6171,4644962.46,1222409,84,1222409,2,2,2,36,5,37100,36600,4,1,0,0
1.22E+11,454385.6596,4620892.741,1222712,90,1222712,1,2,0,30,4,24500,24500,4,5,0,0
1.22E+11,444534.4741,4628011.527,1222713,60,1222713,2,2,3,4,1,240000,240000,4,6,0,0
1.22E+11,440404.2952,4644391.016,1223216,92,1223216,2,2,1,12,2,75000,75000,2,4,0,0
1.22E+11,447931.8162,4637406.425,1223216,129,1223216,2,2,1,12,2,75000,75000,2,4,0,0
1.22E+11,441697.9732,4642178.08,1223254,0,1223254,4,2,1,0,1,120000,120000,3,3,0,0
1.22E+11,429365.2328,4644967.932,1223254,119,1223254,4,2,1,0,1,120000,120000,3,3,0,0
1.22E+11,433049.9355,4648583.471,1223427,22,1223427,4,2,3,0,2,42000,42000,2,7,0,0
1.22E+11,446491.4028,4644278.842,1223448,317,1223448,3,2,2,0,1,115000,115000,1,3,0,0
1.22E+11,443031.7958,4626536.844,1223448,380,1223448,3,2,2,0,1,115000,115000,1,3,0,0
1.22E+11,444669.86,4633710.576,1224006,17,1224006,1,2,0,0,0,0,4300,0,3,0,0
1.22E+11,445663.7132,4648289.373,1224009,40,1224009,1,2,1,0,4,170000,170000,4,3,0,0
1.22E+11,446289.5242,4631868.392,1224046,72,1224046,4,2,1,0,3,20700,20700,2,5,0,0
1.22E+11,430834.3492,4646382.869,1224385,14,1224385,3,2,1,101,3,10800,10800,2,4,0,0
1.22E+11,443611.3808,4631515.137,1224541,5,1224541,4,2,2,0,1,75300,75000,2,5,0,0
1.22E+11,446132.4466,4623520.962,1224640,15,1224640,2,1,0,53,3,13500,13500,4,1,0,0
1.22E+11,449033.5661,4624915.655,1224640,20,1224640,2,1,0,53,3,13500,13500,4,1,0,0
1.22E+11,449202.2158,4632244.28,1224640,136,1224640,2,1,0,53,3,13500,13500,4,1,0,0
1.22E+11,448097.3181,4626449.282,1224769,11,1224769,1,2,1,0,4,44030,44030,4,5,0,0
1.22E+11,441516.0249,4634100.35,1224980,76,1224980,5,1,2,20,1,48000,48000,3,6,0,0
1.22E+11,435972.7625,4636412.323,1224980,220,1224980,5,1,2,20,1,48000,48000,3,6,0,0
1.22E+11,448431.3645,4626245.108,1224980,231,1224980,5,1,2,20,1,48000,48000,3,6,0,0
1.23E+11,442023.6837,4636560.084,1225222,78,1225222,4,2,2,0,1,101000,101000,1,3,0,0
1.23E+11,444196.3753,4624451.864,1225349,40,1225349,1,2,1,0,4,150000,150000,4,5,0,0
1.23E+11,440935.6797,4634702.127,1225349,130,1225349,1,2,1,0,4,150000,150000,4,5,0,0
1.23E+11,453435.8624,4618301.233,1225349,150,1225349,1,2,1,0,4,150000,150000,4,5,0,0
1.23E+11,449115.991,4630580.867,1225349,235,1225349,1,2,1,0,4,150000,150000,4,5,0,0
1.23E+11,448070.6339,4625299.556,1225349,311,1225349,1,2,1,0,4,150000,150000,4,5,0,0
1.23E+11,448774.6841,4617981.651,1225349,350,1225349,1,2,1,0,4,150000,150000,4,5,0,0
1.23E+11,435919.3262,4639109.098,1225369,118,1225369,4,2,1,26,3,36300,24400,4,1,0,0
1.23E+11,445296.291,4624330.177,1225379,107,1225379,3,1,1,55,3,11000,11000,2,1,0,0
1.23E+11,445124.2207,4623646.206,1226680,124,1226680,3,2,0,0,3,39500,39500,2,3,0,0
1.23E+11,446902.2755,4623452.983,1226680,168,1226680,3,2,0,0,3,39500,39500,2,3,0,0
1.23E+11,448134.25,4614392.084,1226877,63,1226877,2,2,2,34,7,94080,90000,4,2,0,0
1.23E+11,449220.7357,4623970.343,1227345,0,1227345,1,2,1,59,4,18000,18000,4,4,0,0
1.23E+11,447814.5602,4633572.004,1227667,121,1227667,4,2,1,0,1,24900,22600,2,1,0,0
1.23E+11,445045.1444,4624629.073,1228056,24,1228056,1,2,1,0,6,40000,40000,4,3,0,0
1.23E+11,441086.1535,4646083.39,1228219,47,1228219,0,0,0,0,0,0,0,0,0,0,0
1.23E+11,440145.451,4646085.124,1228224,205,1228224,5,2,2,0,1,143000,143000,4,5,0,0
1.23E+11,444997.8811,4638558.968,1228224,252,1228224,5,2,2,0,1,143000,143000,4,5,0,0
1.23E+11,434115.4833,4643483.591,1228438,0,1228438,4,2,3,0,1,36500,36500,3,4,0,0
1.23E+11,439556.9027,4628464.588,1228662,5,1228662,3,2,2,0,1,118000,118000,1,4,0,0
1.23E+11,436172.4807,4646404.541,1228662,6,1228662,3,2,2,0,1,118000,118000,1,4,0,0
1.23E+11,444824.4893,4648936.727,1228882,125,1228882,1,2,2,0,4,65000,65000,4,7,0,0
1.23E+11,442296.1213,4647966.711,1228882,232,1228882,1,2,2,0,4,65000,65000,4,7,0,0
1.23E+11,439465.829,4638678.113,1228882,258,1228882,1,2,2,0,4,65000,65000,4,7,0,0
1.23E+11,445002.3136,4638144.273,1228927,34,1228927,3,1,1,0,1,23900,23900,4,4,0,0
1.23E+11,433572.376,4648675.967,1229343,131,1229343,1,2,1,0,6,54000,54000,4,7,0,0
1.23E+11,441322.0276,4641956.884,1229343,162,1229343,1,2,1,0,6,54000,54000,4,7,0,0
1.23E+11,431187.9747,4645972.204,1229671,13,1229671,1,2,1,0,6,6700,6000,4,3,0,0
1.23E+11,442586.3124,4626098.429,1229860,119,1229860,3,2,2,0,1,83500,83500,2,5,0,0
1.23E+11,443620.3854,4639464.853,1229867,20,1229867,1,2,1,0,6,16000,0,4,7,0,0
1.23E+11,447613.2456,4640282.827,1230033,9,1230033,1,2,1,20,6,35000,35000,4,1,0,0
1.23E+11,446206.471,4644594.635,1230033,87,1230033,1,2,1,20,6,35000,35000,4,1,0,0
1.23E+11,444244.91,4645884.804,1230183,3,1230183,4,2,2,0,1,82000,81500,2,5,0,0
1.23E+11,446675.1839,4643664.634,1230183,17,1230183,4,2,2,0,1,82000,81500,2,5,0,0
1.23E+11,435816.968,4625505.072,1230183,168,1230183,4,2,2,0,1,82000,81500,2,5,0,0
1.23E+11,441918.3788,4625594.858,1230183,211,1230183,4,2,2,0,1,82000,81500,2,5,0,0
1.23E+11,446931.3628,4640859.313,1230516,53,1230516,1,2,0,18,6,100000,100000,4,3,0,0
1.23E+11,445372.7997,4649463.852,1230516,60,1230516,1,2,0,18,6,100000,100000,4,3,0,0
1.23E+11,446078.5726,4647681.809,1230516,95,1230516,1,2,0,18,6,100000,100000,4,3,0,0
1.23E+11,446111.8098,4640679.775,1230516,150,1230516,1,2,0,18,6,100000,100000,4,3,0,0
1.23E+11,447172.4586,4643228.672,1230516,231,1230516,1,2,0,18,6,100000,100000,4,3,0,0
1.23E+11,447573.1612,4639691.043,1230516,259,1230516,1,2,0,18,6,100000,100000,4,3,0,0
1.23E+11,445131.1388,4643805.278,1230652,17,1230652,2,2,2,0,1,130000,130000,4,5,0,0
1.23E+11,444802.9481,4642735.537,1230652,33,1230652,2,2,2,0,1,130000,130000,4,5,0,0
1.23E+11,445944.4521,4615939.262,1230652,80,1230652,2,2,2,0,1,130000,130000,4,5,0,0
1.23E+11,438029.1959,4637184.136,1231275,101,1231275,4,2,1,38,1,26000,26000,2,4,0,0
1.23E+11,439876.0166,4625892.692,1231510,1,1231510,3,2,2,0,3,32600,32600,2,5,0,0
1.23E+11,434391.098,4645504.158,1231510,168,1231510,3,2,2,0,3,32600,32600,2,5,0,0
1.23E+11,437147.534,4645674.735,1231867,79,1231867,4,1,1,26,1,27000,27000,3,3,0,0
1.23E+11,447574.7771,4641713.45,1231867,111,1231867,4,1,1,26,1,27000,27000,3,3,0,0
1.23E+11,445006.5543,4647827.767,1231867,158,1231867,4,1,1,26,1,27000,27000,3,3,0,0
1.23E+11,435419.1939,4647344.453,1231886,83,1231886,2,1,0,23,3,43550,43550,4,4,0,0
1.23E+11,433699.332,4644060.699,1231886,116,1231886,2,1,0,23,3,43550,43550,4,4,0,0
1.23E+11,432223.823,4643798.115,1231886,145,1231886,2,1,0,23,3,43550,43550,4,4,0,0
1.23E+11,445340.5708,4631441.952,1231886,194,1231886,2,1,0,23,3,43550,43550,4,4,0,0
1.23E+11,444876.0025,4649661.18,1231886,205,1231886,2,1,0,23,3,43550,43550,4,4,0,0
1.23E+11,443165.1509,4635677.749,1232287,19,1232287,1,2,1,0,4,20600,19200,4,6,0,0
1.23E+11,434363.674,4647568.213,1232371,11,1232371,5,2,2,0,1,52000,52000,2,4,0,0
1.23E+11,441582.5189,4650702.714,1232413,24,1232413,0,0,0,0,0,0,0,0,0,0,0
1.23E+11,442177.2899,4649295.783,1232468,22,1232468,1,2,1,0,6,84600,84600,4,4,0,0
1.23E+11,442115.8948,4640523.747,1232468,128,1232468,1,2,1,0,6,84600,84600,4,4,0,0
1.23E+11,446236.6189,4631300.865,1232468,135,1232468,1,2,1,0,6,84600,84600,4,4,0,0
1.23E+11,442142.2603,4648114.085,1232468,148,1232468,1,2,1,0,6,84600,84600,4,4,0,0
1.23E+11,446102.3439,4640388.042,1232468,151,1232468,1,2,1,0,6,84600,84600,4,4,0,0
1.23E+11,440844.8308,4642154.664,1232468,163,1232468,1,2,1,0,6,84600,84600,4,4,0,0
1.23E+11,432548.3244,4644597.698,1232468,169,1232468,1,2,1,0,6,84600,84600,4,4,0,0
1.23E+11,435444.7751,4646947.092,1232556,55,1232556,4,2,1,23,3,21000,21000,3,4,0,0
1.23E+11,435505.5921,4625973.142,1232585,3,1232585,3,2,2,0,2,126400,118400,4,4,0,0
1.23E+11,443109.3049,4629452.925,1232585,194,1232585,3,2,2,0,2,126400,118400,4,4,0,0
1.23E+11,441729.2944,4641020.857,1232595,34,1232595,1,2,1,0,4,85000,85000,4,1,0,0
1.23E+11,454526.7308,4611741.684,1232595,45,1232595,1,2,1,0,4,85000,85000,4,1,0,0
1.23E+11,440121.8572,4628710.297,1232601,101,1232601,2,2,1,0,3,37200,37200,4,7,0,0
1.23E+11,435815.9848,4643698.287,1232601,130,1232601,2,2,1,0,3,37200,37200,4,7,0,0
1.23E+11,441195.4344,4640539.892,1232717,5,1232717,1,2,1,0,6,278000,85000,4,4,0,0
1.23E+11,442141.3225,4643581.446,1232717,61,1232717,1,2,1,0,6,278000,85000,4,4,0,0
1.23E+11,439209.7954,4621954.086,1232717,95,1232717,1,2,1,0,6,278000,85000,4,4,0,0
1.23E+11,442985.87,4625656.121,1232717,107,1232717,1,2,1,0,6,278000,85000,4,4,0,0
1.23E+11,442466.4638,4639823.151,1232717,109,1232717,1,2,1,0,6,278000,85000,4,4,0,0
1.23E+11,444011.6284,4630466.452,1232717,140,1232717,1,2,1,0,6,278000,85000,4,4,0,0
1.23E+11,441217.8917,4638654.733,1232794,32,1232794,4,2,2,0,1,124600,123000,3,1,0,0
1.23E+11,441277.1906,4616899.05,1232794,58,1232794,4,2,2,0,1,124600,123000,3,1,0,0
1.23E+11,450488.8805,4627201.773,1232993,46,1232993,1,2,1,0,4,65000,65000,4,4,0,0
1.23E+11,435446.8177,4646408.07,1233276,26,1233276,0,0,0,0,0,0,0,0,0,0,0
1.23E+11,441228.817,4641042.511,1233276,111,1233276,0,0,0,0,0,0,0,0,0,0,0
1.23E+11,443636.8477,4638023.758,1233276,116,1233276,0,0,0,0,0,0,0,0,0,0,0
1.23E+11,433526.1479,4640613.603,1233315,42,1233315,2,2,2,21,2,71200,71200,4,4,0,0
1.23E+11,453023.9754,4622523.012,1233315,48,1233315,2,2,2,21,2,71200,71200,4,4,0,0
1.23E+11,452702.8365,4624579.994,1233315,57,1233315,2,2,2,21,2,71200,71200,4,4,0,0
1.23E+11,448639.121,4618092.001,1233633,61,1233633,1,2,1,0,6,10400,10400,4,3,0,0
1.23E+11,443061.8037,4625424.074,1233633,69,1233633,1,2,1,0,6,10400,10400,4,3,0,0
1.23E+11,448373.9507,4625010.135,1233633,88,1233633,1,2,1,0,6,10400,10400,4,3,0,0
1.23E+11,444416.655,4626803.822,1233993,104,1233993,4,2,1,24,2,39300,39300,1,7,0,0
1.23E+11,445567.4038,4616690.08,1234066,125,1234066,0,0,0,0,0,0,0,0,0,0,0
1.23E+11,447310.0771,4620065.866,1234728,2,1234728,2,2,1,0,1,160000,160000,4,4,0,0
1.23E+11,437561.9049,4629262.525,1234728,32,1234728,2,2,1,0,1,160000,160000,4,4,0,0
1.23E+11,446489.7779,4631327.526,1234910,25,1234910,1,2,1,36,6,25000,25000,4,3,0,0
1.23E+11,444087.7481,4625363.809,1234910,99,1234910,1,2,1,36,6,25000,25000,4,3,0,0
1.23E+11,445419.8766,4627675.898,1234944,73,1234944,2,2,2,0,1,134500,133000,4,3,0,0
1.24E+11,445596.0861,4628353.608,1235178,90,1235178,3,1,1,0,3,30400,30400,4,7,0,0
1.24E+11,443300.9325,4623810.547,1235178,127,1235178,3,1,1,0,3,30400,30400,4,7,0,0
1.24E+11,446630.9977,4617714.446,1235410,39,1235410,0,0,0,0,0,0,0,0,0,0,0
1.24E+11,443146.5126,4623978.242,1235410,90,1235410,0,0,0,0,0,0,0,0,0,0,0
1.24E+11,447576.3668,4619916.694,1235410,114,1235410,0,0,0,0,0,0,0,0,0,0,0
1.24E+11,443438.4253,4626200.704,1235410,123,1235410,0,0,0,0,0,0,0,0,0,0,0
1.24E+11,445833.4849,4621487.55,1235456,6,1235456,3,1,0,101,3,8400,8400,2,3,0,0
1.24E+11,446191.5601,4619814.279,1235813,28,1235813,2,2,2,0,2,60000,60000,2,5,0,0
1.24E+11,444487.3346,4627426.614,1235813,41,1235813,2,2,2,0,2,60000,60000,2,5,0,0
1.24E+11,449121.391,4617958.975,1235813,65,1235813,2,2,2,0,2,60000,60000,2,5,0,0
1.24E+11,450649.0787,4616887.271,1235813,121,1235813,2,2,2,0,2,60000,60000,2,5,0,0
1.24E+11,445339.8947,4626884.797,1235850,7,1235850,3,2,2,0,1,205200,205000,1,3,0,0
1.24E+11,444963.8189,4625198.022,1235872,11,1235872,1,2,0,76,6,6500,6500,4,5,0,0
1.24E+11,449621.3339,4616043.056,1235978,64,1235978,2,2,0,0,3,45000,45000,2,7,0,0
1.24E+11,445661.7673,4616249.04,1236174,4,1236174,2,2,1,27,2,57800,57800,4,4,0,0
1.24E+11,446592.1575,4627924.934,1236174,167,1236174,2,2,1,27,2,57800,57800,4,4,0,0
1.24E+11,448899.9742,4626894.639,1236205,91,1236205,0,0,0,0,0,0,0,0,0,0,0
1.24E+11,445396.0396,4626338.066,1236205,113,1236205,0,0,0,0,0,0,0,0,0,0,0
1.24E+11,442744.4128,4637308.284,1236205,124,1236205,0,0,0,0,0,0,0,0,0,0,0
1.24E+11,444644.2512,4624339.471,1236403,18,1236403,5,2,4,0,1,122000,122000,2,6,0,0
1.24E+11,447025.8757,4619888.336,1236403,35,1236403,5,2,4,0,1,122000,122000,2,6,0,0
1.24E+11,448330.999,4611718.012,1236403,133,1236403,5,2,4,0,1,122000,122000,2,6,0,0
1.24E+11,444911.236,4627724.674,1236403,141,1236403,5,2,4,0,1,122000,122000,2,6,0,0
1.24E+11,436811.5976,4636897.413,1236515,70,1236515,1,2,0,0,6,70000,70000,4,5,0,0
1.24E+11,444109.2042,4633493.511,1236563,22,1236563,6,2,2,0,1,67000,67000,3,5,0,0
1.24E+11,434846.54,4644615.731,1236563,57,1236563,6,2,2,0,1,67000,67000,3,5,0,0
1.24E+11,441821.9526,4642401.218,1236754,36,1236754,1,2,1,82,4,10000,10000,4,3,0,0
1.24E+11,439658.5396,4640404.84,1236782,73,1236782,2,2,1,17,1,66100,66100,4,6,0,0
1.24E+11,434055.705,4641825.347,1236782,97,1236782,2,2,1,17,1,66100,66100,4,6,0,0
